4058823333177;JUNE;20
4058823333207;JUNE;30
4058823333337;JUNE;37
4058823333351;JUNE;18
4058823333368;JUNE;34
4058823333375;JUNE;37
4058823333382;JUNE;29
4058823333399;JUNE;50
4058823333405;JUNE;38
4058823333429;JUNE;32
4058823333436;JUNE;43
4058823333443;JUNE;26
4058823333504;JUNE;28
4058823333511;JUNE;28
4058823333528;JUNE;31
4058823333559;JUNE;30
4058823333689;JUNE;20
4058823333702;JUNE;19
4058823333719;JUNE;28
4058823333726;JUNE;28
4058823333733;JUNE;22
4058823333740;JUNE;26
4058823333757;JUNE;44
4058823333771;JUNE;16
4058823333788;JUNE;19
4058823333795;JUNE;31
4058823333856;JUNE;23
4058823333863;JUNE;16
4058823333870;JUNE;28
4058823333894;JUNE;25
4058823333900;JUNE;40
4058823333917;JUNE;31
4058823333948;JUNE;28
4058823334037;JUNE;32
4058823334051;JUNE;17
4058823334068;JUNE;25
4058823334075;JUNE;29
4058823334082;JUNE;24
4058823334099;JUNE;25
4058823334105;JUNE;30
4058823334129;JUNE;10
4058823334136;JUNE;20
4058823334143;JUNE;27
4058823334204;JUNE;15
4058823334211;JUNE;19
4058823334228;JUNE;16
4058823334242;JUNE;20
4058823334259;JUNE;20
4058823334266;JUNE;30
4058823334297;JUNE;21
4058823334976;JUNE;7
4058823334990;JUNE;12
4058823335003;JUNE;13
4058823335034;JUNE;26
4058823335041;JUNE;15
4058823335072;JUNE;22
4058823335089;JUNE;29
4058823335119;JUNE;11
4058823335126;JUNE;23
4058823335157;JUNE;15
4058823335164;JUNE;13
4058823335195;JUNE;1
4058823335201;JUNE;9
4058823335232;JUNE;2
4058823335249;JUNE;9
4058823335294;JUNE;34
4058823335317;JUNE;26
4058823335324;JUNE;28
4058823335355;JUNE;48
4058823335362;JUNE;31
4058823335393;JUNE;44
4058823335409;JUNE;55
4058823335430;JUNE;29
4058823335447;JUNE;52
4058823335478;JUNE;26
4058823335485;JUNE;26
4058823335515;JUNE;3
4058823335522;JUNE;17
4058823335553;JUNE;4
4058823335560;JUNE;22
4058823345095;JUNE;11
4058823345125;JUNE;13
4058823345149;JUNE;9
4058823345156;JUNE;17
4058823345170;JUNE;20
4058823345187;JUNE;40
4058823345194;JUNE;18
4058823345231;JUNE;13
4058823345248;JUNE;35
4058823345255;JUNE;17
4058823345293;JUNE;15
4058823345309;JUNE;59
4058823345316;JUNE;16
4058823345323;JUNE;4
4058823345392;JUNE;9
4058823345408;JUNE;39
4058823345415;JUNE;17
4058823345460;JUNE;11
4058823358736;JUNE;1
4058823360265;JUNE;16
4058823360289;JUNE;13
4058823360296;JUNE;17
4058823360326;JUNE;32
4058823360333;JUNE;11
4058823360364;JUNE;26
4058823360371;JUNE;26
4058823360401;JUNE;13
4058823360418;JUNE;34
4058823360449;JUNE;12
4058823360456;JUNE;16
4058823360494;JUNE;11
4058823360524;JUNE;13
4058823360616;JUNE;12
4058823360630;JUNE;9
4058823360647;JUNE;9
4058823360661;JUNE;13
4058823360678;JUNE;18
4058823360692;JUNE;17
4058823360708;JUNE;21
4058823360722;JUNE;13
4058823360739;JUNE;14
4058823360753;JUNE;11
4058823360760;JUNE;11
4058823360791;JUNE;12
4058823360883;JUNE;17
4058823360906;JUNE;11
4058823360913;JUNE;17
4058823360937;JUNE;24
4058823360944;JUNE;17
4058823360968;JUNE;17
4058823360975;JUNE;22
4058823360999;JUNE;15
4058823361002;JUNE;17
4058823361026;JUNE;13
4058823361033;JUNE;11
4058823361064;JUNE;11
4058823361118;JUNE;1
4058823361132;JUNE;2
4058823361149;JUNE;4
4058823361170;JUNE;4
4058823361187;JUNE;4
4058823361217;JUNE;5
4058823361224;JUNE;2
4058823361255;JUNE;1
4058823361262;JUNE;2
4058823361439;JUNE;28
4058823361453;JUNE;42
4058823361460;JUNE;48
4058823361491;JUNE;43
4058823361507;JUNE;45
4058823361538;JUNE;42
4058823361545;JUNE;59
4058823361576;JUNE;41
4058823361583;JUNE;57
4058823361613;JUNE;29
4058823361620;JUNE;33
4058823361668;JUNE;41
4058823361705;JUNE;29
4058823361774;JUNE;2
4058823361781;JUNE;3
4058823361798;JUNE;5
4058823361804;JUNE;4
4058823361811;JUNE;4
4058823361828;JUNE;9
4058823361835;JUNE;6
4058823361842;JUNE;2
4058823361859;JUNE;7
4058823361866;JUNE;3
4058823361873;JUNE;2
4058823361880;JUNE;3
4058823361897;JUNE;2
4058823361927;JUNE;53
4058823361941;JUNE;41
4058823361958;JUNE;45
4058823361989;JUNE;98
4058823361996;JUNE;51
4058823362023;JUNE;84
4058823362030;JUNE;108
4058823362061;JUNE;37
4058823362078;JUNE;100
4058823362108;JUNE;27
4058823362115;JUNE;35
4058823362153;JUNE;37
4058823362191;JUNE;26
4058823368063;APRIL;8
4058823368070;APRIL;9
4058823368087;APRIL;7
4058823368094;APRIL;3
4058823368100;APRIL;3
4058823368117;APRIL;5
4058823371582;APRIL;1
4058823371599;APRIL;1
4058823371605;APRIL;2
4058823371698;APRIL;1
4058823371704;APRIL;2
4058823372831;JUNE;1
4058823372848;APRIL;1
4058823372862;APRIL;6
4058823372879;APRIL;3
4058823372886;APRIL;6
4058823372893;APRIL;6
4058823372909;APRIL;5
4058823372923;APRIL;6
4058823372930;APRIL;4
4058823372947;APRIL;3
4058823373005;APRIL;3
4058823373012;APRIL;4
4058823373029;APRIL;6
4058823373036;APRIL;3
4058823373043;APRIL;4
4058823373067;APRIL;4
4058823373074;APRIL;5
4058823373081;APRIL;2
4058823373180;APRIL;1
4058823373210;APRIL;3
4058823373227;APRIL;2
4058823377478;JUNE;1
4058823377560;JUNE;1
4058823377591;JUNE;1
4058823377607;JUNE;1
4058823377805;APRIL;2
4058823377812;APRIL;3
4058823377829;APRIL;2
4058823377836;APRIL;2
4058823377843;APRIL;5
4058823377867;APRIL;4
4058823377874;APRIL;3
4058823377881;APRIL;3
4058823377928;APRIL;6
4058823377935;APRIL;14
4058823377942;APRIL;8
4058823377959;APRIL;5
4058823377973;APRIL;6
4058823377980;APRIL;4
4058823378093;APRIL;1
4058823378109;APRIL;2
4058823378284;APRIL;1
4058823378291;APRIL;2
4058823378307;APRIL;2
4058823378451;APRIL;7
4058823378468;APRIL;8
4058823378475;APRIL;16
4058823378482;APRIL;8
4058823378499;APRIL;15
4058823378505;APRIL;17
4058823378529;APRIL;18
4058823378536;APRIL;2
4058823378543;APRIL;1
4058823392785;APRIL;45
4058823392792;APRIL;23
4058823392808;APRIL;22
4058823392815;APRIL;27
4058823392839;APRIL;39
4058823392846;APRIL;62
4058823392853;APRIL;33
4058823392891;APRIL;30
4058823392907;APRIL;18
4058823392914;APRIL;12
4058823392921;APRIL;21
4058823392945;APRIL;27
4058823392952;APRIL;38
4058823392969;APRIL;26
4058823393270;APRIL;23
4058823393287;APRIL;11
4058823393348;APRIL;7
4058823393430;APRIL;22
4058823393447;APRIL;9
4058823393508;APRIL;10
4058823393515;APRIL;17
4058823393522;APRIL;25
4058823393539;APRIL;10
4058823393546;APRIL;14
4058823393553;APRIL;4
4058823393577;APRIL;16
4058823393584;APRIL;21
4058823393591;APRIL;11
4058823393607;APRIL;11
4058823393614;APRIL;5
4058823393737;APRIL;21
4058823393744;APRIL;39
4058823393751;APRIL;14
4058823393768;APRIL;14
4058823393775;APRIL;4
4058823393782;APRIL;10
4058823393799;APRIL;20
4058823393805;APRIL;8
4058823393812;APRIL;14
4058823393829;APRIL;5
4058823393959;APRIL;1
4058823394000;APRIL;1
4058823394376;APRIL;17
4058823394383;APRIL;30
4058823394390;APRIL;10
4058823394406;APRIL;15
4058823394413;APRIL;2
4058823394420;APRIL;9
4058823394437;APRIL;16
4058823394444;APRIL;9
4058823394451;APRIL;10
4058823394468;APRIL;4
4058823394499;APRIL;1
4058823394512;APRIL;1
4058823394567;APRIL;1
4058823394574;APRIL;20
4058823394581;APRIL;10
4058823394611;APRIL;3
4058823394642;APRIL;8
4058823394710;APRIL;18
4058823394727;APRIL;9
4058823394789;APRIL;8
4058823394888;APRIL;1
4058823394895;APRIL;8
4058823394901;APRIL;16
4058823394918;APRIL;6
4058823394925;APRIL;6
4058823394932;APRIL;4
4058823396127;APRIL;5
4058823396134;APRIL;8
4058823396141;APRIL;4
4058823396158;APRIL;6
4058823396165;APRIL;8
4058823396189;APRIL;5
4058823396196;APRIL;6
4058823396202;APRIL;3
4058823396219;APRIL;4
4058823396226;APRIL;2
4058823396424;APRIL;3
4058823396431;APRIL;4
4058823396448;APRIL;6
4058823396455;APRIL;7
4058823396462;APRIL;4
4058823396608;APRIL;5
4058823396615;APRIL;5
4058823396622;APRIL;6
4058823396639;APRIL;9
4058823396646;APRIL;6
4058823397131;APRIL;1
4058823397162;APRIL;1
4058823397681;APRIL;2
4058823397704;APRIL;2
4058823397711;APRIL;3
4058823397728;APRIL;1
4058823398114;APRIL;2
4058823398121;APRIL;1
4058823398138;APRIL;2
4058823398374;APRIL;3
4058823398381;APRIL;5
4058823398398;APRIL;8
4058823398404;APRIL;5
4058823398411;APRIL;1
4058823398466;APRIL;7
4058823398473;APRIL;1
4058823398480;APRIL;6
4058823398497;APRIL;3
4058823398503;APRIL;4
4058823398558;APRIL;11
4058823398565;APRIL;6
4058823398572;APRIL;9
4058823398589;APRIL;13
4058823398596;APRIL;7
4058823398985;APRIL;1
4058823399296;APRIL;1
4058823399838;APRIL;1
4058823400442;APRIL;11
4058823400459;APRIL;15
4058823400466;APRIL;9
4058823400473;APRIL;10
4058823400480;APRIL;8
4058823400503;APRIL;14
4058823400510;APRIL;10
4058823400527;APRIL;7
4058823400534;APRIL;14
4058823400541;APRIL;6
4058823400831;APRIL;2
4058823400848;APRIL;1
4058823400855;APRIL;6
4058823400879;APRIL;2
4058823400947;APRIL;2
4058823400954;APRIL;1
4058823400961;APRIL;1
4058823401005;APRIL;1
4058823401166;APRIL;1
4058823401173;APRIL;2
4058823401180;APRIL;1
4058823401197;APRIL;2
4058823401401;APRIL;2
4058823401418;APRIL;1
4058823401449;APRIL;1
4058823402040;APRIL;3
4058823402057;APRIL;2
4058823402064;APRIL;1
4058823402071;APRIL;3
4058823402088;APRIL;3
4058823402118;APRIL;1
4058823402125;APRIL;2
4058823402132;APRIL;1
4058823402156;APRIL;1
4058823402163;APRIL;4
4058823402170;APRIL;4
4058823402187;APRIL;3
4058823402194;APRIL;10
4058823402200;APRIL;14
4058823402217;APRIL;11
4058823402224;APRIL;10
4058823402231;APRIL;4
4058823402248;APRIL;5
4058823402255;APRIL;3
4058823402262;APRIL;2
4058823402279;APRIL;1
4058823402286;APRIL;1
4058823402293;APRIL;1
4058823402316;APRIL;1
4058823402446;APRIL;1
4058823402453;APRIL;2
4058823402460;APRIL;2
4058823402514;APRIL;2
4058823402583;APRIL;2
4058823402590;APRIL;2
4058823402606;APRIL;1
4058823402668;APRIL;1
4058823402675;APRIL;3
4058823402682;APRIL;4
4058823402866;APRIL;2
4058823402873;APRIL;9
4058823402880;APRIL;11
4058823402897;APRIL;14
4058823402903;APRIL;9
4058823402910;APRIL;5
4058823402927;APRIL;6
4058823403221;APRIL;1
4058823403405;APRIL;2
4058823403412;APRIL;6
4058823403429;APRIL;6
4058823403436;APRIL;2
4058823403443;APRIL;2
4058823403764;APRIL;2
4058823403771;APRIL;4
4058823403788;APRIL;2
4058823403795;APRIL;4
4058823403801;APRIL;7
4058823403825;APRIL;2
4058823403832;APRIL;2
4058823403849;APRIL;4
4058823403856;APRIL;1
4058823403863;APRIL;1
4058823405744;JUNE;1
4058823405768;JUNE;1
4058823405799;JUNE;1
4058823405805;JUNE;1
4058823405829;JUNE;1
4058823405836;JUNE;1
4058823405850;JUNE;1
4058823405867;JUNE;1
4058823405881;JUNE;1
4058823405898;JUNE;1
4058823406109;APRIL;16
4058823406116;APRIL;33
4058823406123;APRIL;40
4058823406130;APRIL;33
4058823406147;APRIL;44
4058823406154;APRIL;22
4058823409230;APRIL;10
4058823409247;APRIL;17
4058823409254;APRIL;18
4058823409261;APRIL;12
4058823409278;APRIL;9
4058823409315;APRIL;14
4058823409322;APRIL;23
4058823409339;APRIL;21
4058823409346;APRIL;24
4058823409353;APRIL;22
4058823409902;JUNE;1
4058823411059;JUNE;1
4058823412032;APRIL;12
4058823412049;APRIL;34
4058823412056;APRIL;32
4058823412063;APRIL;34
4058823412070;APRIL;34
4058823412087;APRIL;21
4058823412124;APRIL;10
4058823412131;APRIL;20
4058823412148;APRIL;18
4058823412155;APRIL;22
4058823412162;APRIL;17
4058823414395;JUNE;1
4058823414401;JUNE;1
4058823414425;JUNE;1
4058823414432;JUNE;1
4058823414449;JUNE;3
4058823414456;JUNE;1
4058823414463;JUNE;4
4058823414470;JUNE;1
4058823414487;JUNE;2
4058823414494;JUNE;1
4058823414500;JUNE;1
4058823414678;APRIL;1
4058823414685;APRIL;1
4058823414692;APRIL;1
4058823414708;APRIL;1
4058823414715;APRIL;1
4058823414951;APRIL;1
4058823414975;APRIL;4
4058823414982;APRIL;1
4058823414999;APRIL;1
4058823415002;APRIL;13
4058823415019;APRIL;7
4058823415026;APRIL;11
4058823415033;APRIL;5
4058823415057;APRIL;3
4058823415071;APRIL;1
4058823415088;APRIL;3
4058823415170;APRIL;3
4058823415194;APRIL;2
4058823415200;APRIL;11
4058823415217;APRIL;8
4058823415224;APRIL;9
4058823415231;APRIL;4
4058823415569;JUNE;1
4058823415583;JUNE;1
4058823415682;APRIL;2
4058823415699;APRIL;2
4058823415910;APRIL;9
4058823415927;APRIL;11
4058823415934;APRIL;12
4058823415941;APRIL;11
4058823415958;APRIL;5
4058823415965;APRIL;6
4058823416184;APRIL;1
4058823416207;APRIL;2
4058823417303;APRIL;1
4058823417310;APRIL;4
4058823417327;APRIL;3
4058823417334;APRIL;2
4058823417341;APRIL;2
4058823418805;APRIL;25
4058823418812;APRIL;23
4058823418829;APRIL;14
4058823418836;APRIL;32
4058823418850;APRIL;34
4058823418867;APRIL;37
4058823418874;APRIL;36
4058823419024;APRIL;17
4058823419031;APRIL;18
4058823419048;APRIL;22
4058823419055;APRIL;22
4058823419079;APRIL;35
4058823419086;APRIL;32
4058823419093;APRIL;30
4058823420624;APRIL;1
4058823420631;APRIL;5
4058823420655;APRIL;1
4058823420662;APRIL;1
4058823420693;APRIL;1
4058823420709;APRIL;1
4058823420716;APRIL;1
4058823420839;APRIL;1
4058823420884;APRIL;1
4058823422055;APRIL;8
4058823422062;APRIL;1
4058823422086;APRIL;6
4058823422109;APRIL;7
4058823422116;APRIL;10
4058823422123;APRIL;4
4058823422130;APRIL;6
4058823422185;APRIL;1
4058823422758;JUNE;2
4058823422772;JUNE;2
4058823422796;JUNE;1
4058823422970;APRIL;1
4058823422987;APRIL;1
4058823423007;APRIL;2
4058823423014;APRIL;5
4058823423021;APRIL;6
4058823424332;APRIL;2
4058823424363;APRIL;1
4058823424424;APRIL;1
4058823424431;APRIL;1
4058823424677;APRIL;3
4058823424684;APRIL;1
4058823424790;APRIL;1
4058823424837;APRIL;2
4058823424868;APRIL;1
4058823424875;APRIL;1
4058823424912;APRIL;1
4058823424943;APRIL;1
4058823427555;APRIL;1
4058823427586;APRIL;9
4058823427593;APRIL;9
4058823427609;APRIL;8
4058823427654;APRIL;2
4058823427678;APRIL;2
4058823427685;APRIL;2
4058823427692;APRIL;10
4058823427708;APRIL;7
4058823427715;APRIL;11
4058823428637;APRIL;5
4058823428644;APRIL;2
4058823428651;APRIL;2
4058823428668;APRIL;5
4058823428675;APRIL;6
4058823428705;APRIL;95
4058823428712;APRIL;82
4058823428729;APRIL;159
4058823428736;APRIL;159
4058823428743;APRIL;121
4058823428750;APRIL;77
4058823428767;APRIL;70
4058823428798;APRIL;131
4058823428804;APRIL;120
4058823428811;APRIL;195
4058823428828;APRIL;200
4058823428835;APRIL;173
4058823428842;APRIL;90
4058823428859;APRIL;73
4058823428880;APRIL;83
4058823428897;APRIL;87
4058823428903;APRIL;144
4058823428910;APRIL;125
4058823428927;APRIL;97
4058823428934;APRIL;65
4058823428941;APRIL;50
4058823429542;APRIL;54
4058823429559;APRIL;54
4058823429566;APRIL;76
4058823429573;APRIL;77
4058823429580;APRIL;69
4058823429597;APRIL;58
4058823429603;APRIL;45
4058823429634;APRIL;65
4058823429641;APRIL;63
4058823429658;APRIL;79
4058823429665;APRIL;82
4058823429672;APRIL;78
4058823429689;APRIL;57
4058823429696;APRIL;58
4058823431804;APRIL;107
4058823431811;APRIL;50
4058823431828;APRIL;14
4058823431835;APRIL;104
4058823431842;APRIL;99
4058823431859;APRIL;37
4058823431866;APRIL;42
4058823431873;APRIL;14
4058823431880;APRIL;40
4058823431897;APRIL;45
4058823431903;APRIL;72
4058823431910;APRIL;57
4058823431927;APRIL;19
4058823431934;APRIL;54
4058823431941;APRIL;70
4058823431958;APRIL;128
4058823431965;APRIL;99
4058823431972;APRIL;28
4058823431989;APRIL;105
4058823431996;APRIL;103
4058823432078;APRIL;1
4058823432085;APRIL;1
4058823432092;APRIL;1
4058823433044;JUNE;1
4058823433969;JUNE;1
4058823433976;JUNE;1
4058823433990;JUNE;2
4058823434003;JUNE;1
4058823434072;JUNE;1
4058823434089;JUNE;2
4058823434447;JUNE;8
4058823434454;JUNE;15
4058823435086;JUNE;1
4058823435635;JUNE;1
4058823436847;JUNE;1
4058823436854;JUNE;1
4058823436861;JUNE;1
4058823436878;JUNE;2
4058823436885;JUNE;1
4058823436892;JUNE;1
4058823436915;JUNE;1
4058823436922;JUNE;1
4058823436939;JUNE;1
4058823436991;JUNE;1
4058823437004;JUNE;1
4058823437011;JUNE;1
4058823437035;JUNE;1
4058823437042;JUNE;1
4058823437059;JUNE;1
4058823437073;JUNE;1
4058823437097;JUNE;1
4058823437431;JUNE;1
4058823437486;JUNE;2
4058823437509;JUNE;7
4058823437516;JUNE;14
4058823437523;JUNE;8
4058823437530;JUNE;5
4058823437547;JUNE;14
4058823437554;JUNE;12
4058823437561;JUNE;3
4058823437578;JUNE;14
4058823437585;JUNE;19
4058823437592;JUNE;11
4058823437608;JUNE;5
4058823437615;JUNE;9
4058823437622;JUNE;10
4058823437639;JUNE;2
4058823437653;JUNE;21
4058823437660;JUNE;27
4058823437677;JUNE;11
4058823437684;JUNE;6
4058823437691;JUNE;8
4058823437707;JUNE;12
4058823437714;JUNE;13
4058823437738;JUNE;2
4058823437745;JUNE;15
4058823437752;JUNE;13
4058823437783;JUNE;2
4058823437813;JUNE;2
4058823437875;JUNE;1
4058823437936;JUNE;1
4058823438001;JUNE;1
4058823439855;APRIL;7
4058823439862;APRIL;7
4058823439879;APRIL;12
4058823439886;APRIL;16
4058823439893;APRIL;5
4058823439909;APRIL;10
4058823439916;APRIL;25
4058823439930;APRIL;27
4058823439947;APRIL;18
4058823439954;APRIL;2
4058823444699;APRIL;4
4058823444705;APRIL;2
4058823444729;APRIL;2
4058823444736;APRIL;1
4058823466271;JUNE;326
4058823466288;JUNE;133
4058823466295;JUNE;388
4058823466301;JUNE;674
4058823466318;JUNE;422
4058823466325;JUNE;558
4058823466332;JUNE;369
4058823466349;JUNE;211
4058823466356;JUNE;251
4058823466363;JUNE;466
4058823466370;JUNE;201
4058823466387;JUNE;385
4058823466417;APRIL;331
4058823466424;APRIL;422
4058823466431;APRIL;429
4058823466448;APRIL;527
4058823466455;APRIL;189
4058823466462;APRIL;487
4058823476782;JUNE;1
4058823476799;JUNE;1
4058823476874;JUNE;1
4058823476904;JUNE;1
4058823477055;APRIL;1
4058823477239;APRIL;1
4058823477628;APRIL;1
4058823477741;APRIL;1
4058823478144;APRIL;1
4058823478151;APRIL;2
4058823478168;APRIL;1
4058823478182;APRIL;2
4058823478199;APRIL;2
4058823478212;APRIL;4
4058823478229;APRIL;2
4058823478243;APRIL;2
4058823478250;APRIL;1
4058823478595;APRIL;1
4058823478601;APRIL;4
4058823478618;APRIL;2
4058823478632;APRIL;2
4058823478649;APRIL;1
4058823479158;APRIL;1
4058823479219;APRIL;1
4058823479974;APRIL;1
4058823479981;APRIL;4
4058823479998;APRIL;2
4058823480017;APRIL;2
4058823480024;APRIL;1
4058823480093;APRIL;1
4058823480109;APRIL;4
4058823480116;APRIL;2
4058823480130;APRIL;2
4058823480147;APRIL;1
4058823483131;JUNE;1
4058823483223;JUNE;1
4058823491266;JUNE;1
4058823491327;JUNE;1
4058823491365;JUNE;1
4058823491402;JUNE;1
4058823491488;JUNE;1
4058823491655;JUNE;1
4058823491716;JUNE;1
4058823491952;JUNE;1
4058823493383;JUNE;1
4058823493819;JUNE;1
4058823493833;JUNE;1
4058823493871;JUNE;1
4058823493918;JUNE;1
4058823493956;JUNE;1
4058823494793;JUNE;1
4058823494878;JUNE;1
4058823494892;JUNE;1
4058823497169;JUNE;1
4058823498180;JUNE;1
4058823498869;JUNE;1
4058823502443;JUNE;1
4058823503037;JUNE;1
4058823503372;JUNE;1
4058823503396;JUNE;1
4058823503679;JUNE;1
4058823504065;JUNE;1
4058823504089;JUNE;1
4058823505123;JUNE;1
4058823505161;JUNE;4
4058823505185;JUNE;2
4058823505192;JUNE;2
4058823505208;JUNE;9
4058823505215;JUNE;3
4058823505239;JUNE;7
4058823505253;JUNE;1
4058823505260;JUNE;4
4058823505277;JUNE;15
4058823508018;JUNE;1
4058823508025;JUNE;1
4058823508049;JUNE;2
4058823508056;JUNE;3
4058823508070;JUNE;2
4058823508087;JUNE;1
4058823508094;JUNE;1
4058823508100;JUNE;2
4058823508117;JUNE;2
4058823508124;JUNE;1
4058823508131;JUNE;2
4058823508148;JUNE;2
4058823508155;JUNE;1
4058823508162;JUNE;1
4058823508179;JUNE;1
4058823508186;JUNE;1
4058823508193;JUNE;1
4058823508209;JUNE;1
4058823508216;JUNE;1
4058823508223;JUNE;1
4058823508230;JUNE;1
4058823510585;JUNE;1
4058823511292;JUNE;1
4058823516600;JUNE;3
4058823516655;JUNE;1
4058823517225;JUNE;1
4058823518444;JUNE;1
4058823518482;JUNE;1
4058823519038;JUNE;1
4058823527224;JUNE;1
4058823527378;JUNE;1
4058823527385;JUNE;1
4058823527408;JUNE;1
4058823527583;JUNE;1
4058823529952;JUNE;1
4058823529976;JUNE;1
4058823530019;JUNE;2
4058823530040;JUNE;1
4058823530057;JUNE;2
4058823530071;JUNE;1
4058823531856;JUNE;1
4058823538145;JUNE;1
4058823538152;JUNE;1
4058823538176;JUNE;2
4058823538183;JUNE;1
4058823538206;JUNE;1
4058823538213;JUNE;2
4058823538237;JUNE;2
4058823538244;JUNE;1
4058823538268;JUNE;1
4058823538275;JUNE;1
4058823538336;JUNE;1
4058823540094;APRIL;6
4058823540100;APRIL;7
4058823540117;APRIL;12
4058823540124;APRIL;8
4058823540131;APRIL;3
4058823540162;APRIL;7
4058823540179;APRIL;11
4058823540186;APRIL;13
4058823540193;APRIL;11
4058823540209;APRIL;8
4058823540308;APRIL;2
4058823540315;APRIL;7
4058823540322;APRIL;14
4058823540339;APRIL;5
4058823540384;APRIL;9
4058823540391;APRIL;3
4058823540445;APRIL;13
4058823540452;APRIL;3
4058823540469;APRIL;9
4058823540667;APRIL;5
4058823540674;APRIL;17
4058823540681;APRIL;20
4058823540704;APRIL;11
4058823540735;APRIL;10
4058823540742;APRIL;9
4058823540766;APRIL;4
4058823541572;JUNE;1
4058823543194;JUNE;3
4058823543224;JUNE;1
4058823543255;JUNE;1
4058823543286;JUNE;1
4058823543347;JUNE;1
4058823607872;APRIL;8
4058823607902;APRIL;19
4058823607919;APRIL;8
4058823607926;APRIL;5
4058823607933;APRIL;29
4058823607940;APRIL;4
4058823607957;APRIL;2
4058823607988;APRIL;18
4058823607995;APRIL;18
4058823608008;APRIL;5
4058823608015;APRIL;13
4058823608022;APRIL;1
4058823608060;APRIL;19
4058823608077;APRIL;15
4058823608091;APRIL;27
4058823608107;APRIL;13
4058823608114;APRIL;9
4058823608145;APRIL;42
4058823608152;APRIL;28
4058823608169;APRIL;6
4058823608176;APRIL;37
4058823608183;APRIL;19
4058823608190;APRIL;4
4058823608220;APRIL;48
4058823608237;APRIL;33
4058823608244;APRIL;5
4058823608251;APRIL;31
4058823608268;APRIL;16
4058823608275;APRIL;2
4058823608305;APRIL;31
4058823608312;APRIL;22
4058823608329;APRIL;5
4058823608336;APRIL;20
4058823608343;APRIL;13
4058824020724;JUNE;1
4058824045024;JUNE;2
4058824045055;JUNE;1
4058824255379;APRIL;1
4058824275216;JUNE;2
4058824275223;JUNE;1
4058824275292;JUNE;2
4058824275308;JUNE;4
4058824275346;JUNE;5
4058824275414;JUNE;2
4058824275452;JUNE;1
4058824373769;JUNE;1
4058824407297;JUNE;2
4058824407303;JUNE;1
4058824407327;JUNE;1
4058824407334;JUNE;1
4058824407341;JUNE;1
4058824407419;JUNE;1
4058824407426;JUNE;1
4058824407457;JUNE;1
4058824407563;JUNE;1
4058824407747;JUNE;1
4058824407785;JUNE;1
4058824443226;JUNE;2
4058824443288;JUNE;1
4058824443523;JUNE;1
4058824460896;JUNE;1
4058824462098;JUNE;1
4058824462128;JUNE;3
4058824462142;JUNE;1
4058824462258;JUNE;1
4058824462425;JUNE;2
4058824462456;JUNE;3
4058824462494;JUNE;3
4058824462531;JUNE;9
4058824462579;JUNE;2
4058824462616;JUNE;4
4058824462654;JUNE;6
4058824462692;JUNE;4
4058824462739;JUNE;5
4058824462753;JUNE;3
4058824462760;JUNE;2
4058824468182;JUNE;1
4058824468205;JUNE;1
4058824468212;JUNE;1
4058824468229;JUNE;1
4058824468267;JUNE;1
4058824468298;JUNE;1
4058824468304;JUNE;1
4058824468311;JUNE;1
4058824468397;JUNE;1
4058824468403;JUNE;1
4058824468458;JUNE;1
4058824475449;JUNE;1
4058824475845;JUNE;1
4058824475968;JUNE;1
4058824683110;JUNE;2
4058824683127;JUNE;1
4058824683479;JUNE;1
4058824683653;JUNE;3
4058824966213;APRIL;1
4058824966275;APRIL;1
4058824966367;APRIL;1
4062839035079;JUNE;1
4062839035222;JUNE;1
4062839069951;JUNE;1
4062839163222;JUNE;1
4062839356969;APRIL;1
4062839356976;APRIL;2
4062839362236;JUNE;1
4062839362243;JUNE;1
4062839362250;JUNE;1
4062839362274;JUNE;1
4062839362304;JUNE;1
4062839362311;JUNE;1
4062839362342;JUNE;1
4062839362359;JUNE;1
4062839362397;JUNE;1
4062839362434;JUNE;1
4062839362502;JUNE;1
4062839362519;JUNE;1
4062839466927;JUNE;1
4062839592794;JUNE;1
4062839592800;JUNE;1
4062839592817;JUNE;1
4062839592831;JUNE;1
4062839592848;JUNE;1
4062839592862;JUNE;1
4062839592879;JUNE;2
4062839592893;JUNE;1
4062839592909;JUNE;1
4062839592930;JUNE;1
4062839592947;JUNE;1
4062839592978;JUNE;1
4062839593050;JUNE;1
4062839593067;JUNE;1
4062839593098;JUNE;1
4062839679211;APRIL;3
4062839679228;APRIL;1
4062839679235;APRIL;3
4062839679242;APRIL;3
4062839679266;APRIL;2
4062839679273;APRIL;3
4062839679280;APRIL;1
4062839684000;APRIL;1
4062839684024;APRIL;2
4062839684031;APRIL;1
4062839684048;APRIL;3
4062839707068;JUNE;1
4062839712628;APRIL;1
4062839712659;APRIL;1
4062839712710;APRIL;1
4062839712727;APRIL;3
4062839804439;JUNE;1
4062839805887;JUNE;1
4062839820347;APRIL;13
4062839820545;APRIL;9
4062839821214;APRIL;69
4062839821221;APRIL;12
4062839821290;APRIL;17
4062839821306;APRIL;10
4062839821399;APRIL;30
4062839821405;APRIL;5
4062839821474;APRIL;12
4062839823959;APRIL;42
4062839824239;APRIL;27
4062839824246;APRIL;8
4062839824314;APRIL;10
4062839824321;APRIL;62
4062839824338;APRIL;17
4062839824406;APRIL;26
4062839824413;APRIL;19
4062839824420;APRIL;2
4062839928678;APRIL;1
4062839948034;JUNE;2
4062839948058;JUNE;1
